Month,Borough,Equipment Type,Common Name,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
10/1/23,Manhattan,Elevator,EL207X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,50ST-8AV-C/E,162,50 St - Station,162
10/1/23,Queens,Elevator,EL427,2,1,1,0,200.0,1.0,124.0,124.0,0.985887097,122.25,124.0,0.989672939,736.3166667,744.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
10/1/23,Bronx,Elevator,EL182,8,3,5,2,198.0,1.0,124.0,124.0,0.959408602,118.9666667,124.0,0.960192652,714.3833333,744.0,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
10/1/23,Manhattan,Elevator,EL729X,0,0,0,0,,0.88561828,109.8166667,124.0,0.907930108,112.5833333,124.0,0.902486559,671.45,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/23,Manhattan,Elevator,EL290X,0,0,0,0,,0.495967742,61.5,124.0,0.548387097,68.0,124.0,0.530174731,394.45,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/1/23,Manhattan,Elevator,EL733X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/23,Manhattan,Elevator,EL148,2,1,1,0,17.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990188172,736.7,744.0,INWOOD-207ST-8AV-A,143,Inwood-207 St - Station,143
10/1/23,Manhattan,Elevator,EL108,2,1,1,0,23.0,1.0,124.0,124.0,0.991263441,122.9166667,124.0,0.991442652,737.6333333,744.0,181ST-BWY7-1,301,181 St - Station,301
10/1/23,Brooklyn,Elevator,EL760,4,3,1,0,144.0,0.997983871,123.75,124.0,0.975134409,120.9166667,124.0,0.990793011,737.15,744.0,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
10/1/23,Bronx,Elevator,EL189,2,1,1,0,106.0,1.0,124.0,124.0,0.990725806,122.85,124.0,0.992069892,738.1,744.0,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
10/1/23,Manhattan,Elevator,EL233,2,2,0,0,207.0,1.0,124.0,124.0,1.0,124.0,124.0,0.988776882,735.65,744.0,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/1/23,Manhattan,Elevator,EL723,2,2,0,0,119.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991890681,737.9666667,744.0,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/23,Manhattan,Elevator,EL736,3,2,1,1,1.0,1.0,124.0,124.0,1.0,124.0,124.0,0.982056452,730.65,744.0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
10/1/23,Manhattan,Elevator,EL144,3,3,0,0,214.0,1.0,124.0,124.0,1.0,124.0,124.0,0.988799283,735.6666667,744.0,125ST-8AV-A/B/C/D,153,125 St - Station,153
10/1/23,Brooklyn,Elevator,EL372,6,5,1,0,221.0,0.965053763,119.6666667,124.0,0.976478495,121.0833333,124.0,0.978046595,727.6666667,744.0,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
10/1/23,Manhattan,Elevator,EL124,5,3,2,0,407.0,0.905913978,112.3333333,124.0,1.0,124.0,124.0,0.953741039,709.5833333,744.0,175ST-8AV-A,147,175 St - Station,147
10/1/23,Manhattan,Elevator,EL143,6,2,4,1,214.0,0.968413978,120.0833333,124.0,0.97594086,121.0166667,124.0,0.967092294,719.5166667,744.0,125ST-8AV-A/B/C/D,153,125 St - Station,153
10/1/23,Queens,Elevator,EL449X,0,0,0,0,,0.441129032,54.7,124.0,0.482123656,59.78333333,124.0,0.443839606,330.2166667,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
10/1/23,Bronx,Elevator,EL132,4,3,1,1,258.0,0.969086022,120.1666667,124.0,1.0,124.0,124.0,0.971460573,722.7666667,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
10/1/23,Queens,Elevator,EL463,3,2,1,0,69.0,0.983467742,121.95,124.0,0.995698925,123.4666667,124.0,0.991039427,737.3333333,744.0,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
10/1/23,Manhattan,Elevator,EL179,3,1,2,0,3.0,0.979973118,121.5166667,124.0,0.999596774,123.95,124.0,0.991420251,737.6166667,744.0,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
10/1/23,Manhattan,Elevator,EL234,10,2,8,0,175.0,0.856317204,106.1833333,124.0,0.913844086,113.3166667,124.0,0.897827061,667.9833333,744.0,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
10/1/23,Bronx,Elevator,EL506,6,2,4,3,21.0,0.976478495,121.0833333,124.0,0.987768817,122.4833333,124.0,0.971572581,722.85,744.0,170ST-JER-4,387,170 St - Station,387
10/1/23,Queens,Elevator,EL421,6,4,2,1,213.0,1.0,124.0,124.0,0.974193548,120.8,124.0,0.977934588,727.5833333,744.0,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
10/1/23,Manhattan,Elevator,EL181,2,2,0,0,185.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991151434,737.4166667,744.0,135ST-LWP-2/3,438,135 St - Station,438
10/1/23,Brooklyn,Elevator,EL747X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175
10/1/23,Manhattan,Elevator,EL142,1,1,0,0,214.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993369176,739.0666667,744.0,125ST-8AV-A/B/C/D,153,125 St - Station,153
10/1/23,Manhattan,Elevator,EL276X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,0.998252688,742.7,744.0,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
10/1/23,Manhattan,Elevator,EL118,2,1,1,0,38.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990434588,736.8833333,744.0,181ST-8AV-A,146,181 St - Station,146
10/1/23,Manhattan,Elevator,EL103,3,1,2,0,35.0,1.0,124.0,124.0,0.981182796,121.6666667,124.0,0.987163978,734.45,744.0,191ST-BWY7-1,300,191 St - Station,300
10/1/23,Manhattan,Elevator,EL442,2,1,1,1,82.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990456989,736.9,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/1/23,Brooklyn,Elevator,EL306,1,1,0,0,234.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993391577,739.0833333,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/1/23,Manhattan,Elevator,EL283,1,1,0,0,29.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993055556,738.8333333,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
10/1/23,Brooklyn,Elevator,EL394,1,0,1,0,247.0,1.0,16.0,16.0,1.0,16.0,16.0,0.965391621,97.16666667,100.65,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
10/1/23,Manhattan,Elevator,EL113,15,3,12,1,46.0,0.837768817,103.8833333,124.0,0.910080645,112.85,124.0,0.853517025,635.0166667,744.0,168ST-BWY7-1,302,"168 St (A,C,1)",605
10/1/23,Bronx,Elevator,EL131,6,4,2,2,258.0,0.967741935,120.0,124.0,0.957258065,118.7,124.0,0.947356631,704.8333333,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
10/1/23,Bronx,Elevator,EL190,2,1,1,0,106.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991957885,738.0166667,744.0,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
10/1/23,Queens,Elevator,EL408,3,2,1,0,79.0,1.0,124.0,124.0,0.984139785,122.0333333,124.0,0.989471326,736.1666667,744.0,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
10/1/23,Brooklyn,Elevator,EL319,2,1,1,0,22.0,0.983870968,122.0,124.0,1.0,124.0,124.0,0.990658602,737.05,744.0,FLATBUSHAV-BROOKLYNCOLLEGE-NOS-2/5,359,Flatbush Av-Brooklyn College - Station,359
10/1/23,Bronx,Elevator,EL137,1,1,0,0,191.0,0.974462366,120.8333333,124.0,1.0,124.0,124.0,0.992383513,738.3333333,744.0,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
10/1/23,Queens,Elevator,EL431,5,4,1,0,219.0,0.981048387,121.65,124.0,1.0,124.0,124.0,0.974484767,725.0166667,744.0,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
10/1/23,Manhattan,Elevator,EL726X,0,0,0,0,,0.935483871,116.0,124.0,0.976209677,121.05,124.0,0.958781362,713.3333333,744.0,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/23,Manhattan,Elevator,EL325,3,2,1,1,267.0,0.980107527,121.5333333,124.0,1.0,124.0,124.0,0.990725806,737.1,744.0,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
10/1/23,Manhattan,Elevator,EL721,1,1,0,0,119.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99280914,738.65,744.0,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/23,Bronx,Elevator,EL507,1,1,0,0,21.0,0.985887097,122.25,124.0,1.0,124.0,124.0,0.994287634,739.75,744.0,170ST-JER-4,387,170 St - Station,387
10/1/23,Manhattan,Elevator,EL334,1,1,0,0,222.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992943548,738.75,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
10/1/23,Manhattan,Elevator,EL265,1,1,0,0,81.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993682796,739.3,744.0,72ST-2AV-Q,477,72 St - Station,477
10/1/23,Bronx,Elevator,EL502,2,2,0,0,36.0,0.976209677,121.05,124.0,1.0,124.0,124.0,0.992047491,738.0833333,744.0,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
10/1/23,Queens,Elevator,EL435,2,1,1,0,183.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992629928,738.5166667,744.0,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
10/1/23,Brooklyn,Elevator,EL359,3,2,1,1,38.0,1.0,124.0,124.0,1.0,124.0,124.0,0.987746416,734.8833333,744.0,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
10/1/23,Manhattan,Elevator,EL22X,0,0,0,0,,0.995967742,123.5,124.0,0.984811828,122.1166667,124.0,0.996796595,741.6166667,744.0,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/23,Queens,Elevator,EL436,1,1,0,0,183.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991980287,738.0333333,744.0,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
10/1/23,Brooklyn,Elevator,EL317,2,1,1,0,31.0,1.0,124.0,124.0,0.993951613,123.25,124.0,0.991733871,737.85,744.0,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
10/1/23,Manhattan,Elevator,EL330,3,1,2,0,133.0,1.0,124.0,124.0,0.969758065,120.25,124.0,0.989292115,736.0333333,744.0,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/1/23,Manhattan,Elevator,EL226,2,1,1,0,256.0,0.980510753,121.5833333,124.0,1.0,124.0,124.0,0.991308244,737.5333333,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
10/1/23,Bronx,Elevator,EL159,1,1,0,0,136.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993167563,738.9166667,744.0,E180ST-LWP-2/5,426,E 180 St - Station,426
10/1/23,Queens,Elevator,EL412,1,1,0,0,22.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993615591,739.25,744.0,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
10/1/23,Manhattan,Elevator,EL204,2,1,1,0,38.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991263441,737.5,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
10/1/23,Brooklyn,Elevator,EL387,5,2,3,0,36.0,1.0,124.0,124.0,0.981451613,121.7,124.0,0.977889785,727.55,744.0,59ST-4AV-N/R,35,59 St - Station,35
10/1/23,Manhattan,Elevator,EL203X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
10/1/23,Manhattan,Elevator,EL126,6,2,4,0,84.0,1.0,124.0,124.0,0.996102151,123.5166667,124.0,0.983848566,731.9833333,744.0,125ST-LEX-4/5/6,392,125 St - Station,392
10/1/23,Manhattan,Elevator,EL123,4,3,1,1,407.0,0.933467742,115.75,124.0,0.935483871,116.0,124.0,0.939292115,698.8333333,744.0,175ST-8AV-A,147,175 St - Station,147
10/1/23,Manhattan,Elevator,EL146,2,1,1,0,155.0,1.0,124.0,124.0,1.0,124.0,124.0,0.98953853,736.2166667,744.0,96ST-BWY7-1/2/3,310,96 St - Station,310
10/1/23,Manhattan,Elevator,EL282,4,1,3,0,29.0,1.0,124.0,124.0,1.0,124.0,124.0,0.987365591,734.6,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
10/1/23,Manhattan,Elevator,EL316,3,1,2,0,75.0,1.0,124.0,124.0,0.973790323,120.75,124.0,0.983714158,731.8833333,744.0,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
10/1/23,Brooklyn,Elevator,EL391,6,2,4,2,228.0,0.903225806,112.0,124.0,0.903225806,112.0,124.0,0.898409498,668.4166667,744.0,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
10/1/23,Brooklyn,Elevator,EL763,3,2,1,1,35.0,1.0,124.0,124.0,0.98266129,121.85,124.0,0.983019713,731.3666667,744.0,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
10/1/23,Manhattan,Elevator,EL205,3,2,1,0,13.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985080645,732.9,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
10/1/23,Bronx,Elevator,EL187,2,1,1,0,214.0,1.0,124.0,124.0,0.98844086,122.5666667,124.0,0.989314516,736.05,744.0,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
10/1/23,Manhattan,Elevator,EL224,2,2,0,0,252.0,1.0,124.0,124.0,0.993951613,123.25,124.0,0.991823477,737.9166667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
10/1/23,Brooklyn,Elevator,EL383,3,3,0,0,245.0,0.985887097,122.25,124.0,1.0,124.0,124.0,0.984206989,732.25,744.0,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
10/1/23,Manhattan,Elevator,EL228,1,1,0,0,256.0,1.0,124.0,124.0,1.0,124.0,124.0,0.995071685,740.3333333,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
10/1/23,Manhattan,Elevator,EL214,3,3,0,0,12.0,1.0,124.0,124.0,0.970430108,120.3333333,124.0,0.990770609,737.1333333,744.0,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
10/1/23,Manhattan,Elevator,EL120,1,1,0,0,23.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992943548,738.75,744.0,190ST-8AV-A,145,190 St - Station,145
10/1/23,Brooklyn,Elevator,EL756,3,2,1,1,34.0,0.975,120.9,124.0,1.0,124.0,124.0,0.984677419,732.6,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
10/1/23,Queens,Elevator,EL498,4,4,0,0,139.0,0.952553763,118.1166667,124.0,0.999327957,123.9166667,124.0,0.972423835,723.4833333,744.0,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
10/1/23,Manhattan,Elevator,EL403,2,1,1,0,16.0,1.0,124.0,124.0,0.984408602,122.0666667,124.0,0.977643369,727.3666667,744.0,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
10/1/23,Brooklyn,Elevator,EL739,5,5,0,0,51.0,0.985483871,122.2,124.0,1.0,124.0,124.0,0.983086918,731.4166667,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
10/1/23,Bronx,Elevator,EL127,3,1,2,0,87.0,1.0,124.0,124.0,0.984139785,122.0333333,124.0,0.98938172,736.1,744.0,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
10/1/23,Manhattan,Elevator,EL730,5,2,3,1,76.0,1.0,124.0,124.0,0.971102151,120.4166667,124.0,0.984431004,732.4166667,744.0,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
10/1/23,Queens,Elevator,EL426,2,1,1,0,200.0,1.0,124.0,124.0,0.981854839,121.75,124.0,0.989247312,736.0,744.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
10/1/23,Bronx,Elevator,EL134,2,2,0,0,258.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991666667,737.8,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
10/1/23,Brooklyn,Elevator,EL745,1,1,0,0,39.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993391577,739.0833333,744.0,86ST-4AV-R,38,86 St - Station,38
10/1/23,Queens,Elevator,EL420,3,2,1,1,213.0,0.993951613,123.25,124.0,0.981182796,121.6666667,124.0,0.986335125,733.8333333,744.0,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
10/1/23,Brooklyn,Elevator,EL303,1,1,0,0,234.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993055556,738.8333333,744.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/1/23,Manhattan,Elevator,EL116,1,1,0,0,23.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993055556,738.8333333,744.0,190ST-8AV-A,145,190 St - Station,145
10/1/23,Bronx,Elevator,EL198,4,2,2,1,34.0,0.935483871,116.0,124.0,0.967741935,120.0,124.0,0.966196237,718.85,744.0,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
10/1/23,Manhattan,Elevator,EL717X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/1/23,Brooklyn,Elevator,EL374,5,3,2,1,183.0,0.969758065,120.25,124.0,0.935483871,116.0,124.0,0.96702509,719.4666667,744.0,CHURCHAV-6AV-F/G,243,Church Av - Station,243
10/1/23,Brooklyn,Elevator,EL738,7,5,2,0,51.0,0.9625,119.35,124.0,1.0,124.0,124.0,0.97688172,726.8,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
10/1/23,Queens,Elevator,EL492X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
10/1/23,Brooklyn,Elevator,EL345,4,3,1,0,113.0,1.0,124.0,124.0,0.97983871,121.5,124.0,0.98250448,730.9833333,744.0,UTICAAV-8AV-A/C,181,Utica Av - Station,181
10/1/23,Queens,Elevator,EL469,2,1,1,0,3.0,1.0,124.0,124.0,0.977419355,121.2,124.0,0.99390681,739.4666667,744.0,COURTSQ-XTN-G/7,281,"Court Sq (E,G,M,7)",606
10/1/23,Manhattan,Elevator,EL223,3,2,1,0,254.0,1.0,124.0,124.0,0.954569892,118.3666667,124.0,0.987275986,734.5333333,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
10/1/23,Bronx,Elevator,EL185,2,1,1,0,202.0,0.994086022,123.2666667,124.0,1.0,124.0,124.0,0.990905018,737.2333333,744.0,231ST-BWY7-1,295,231 St - Station,295
10/1/23,Queens,Elevator,EL407,0,0,0,0,81.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
10/1/23,Manhattan,Elevator,EL287X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
10/1/23,Manhattan,Elevator,EL604,4,1,3,0,29.0,0.979435484,121.45,124.0,1.0,124.0,124.0,0.984184588,732.2333333,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
10/1/23,Manhattan,Elevator,EL267,3,2,1,0,81.0,1.0,124.0,124.0,0.969086022,120.1666667,124.0,0.990591398,737.0,744.0,72ST-2AV-Q,477,72 St - Station,477
10/1/23,Brooklyn,Elevator,EL764,2,2,0,0,35.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990076165,736.6166667,744.0,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
10/1/23,Bronx,Elevator,EL191,2,1,1,0,106.0,0.977553763,121.2166667,124.0,1.0,124.0,124.0,0.988642473,735.55,744.0,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
10/1/23,Manhattan,Elevator,EL279,11,7,4,1,168.0,0.88172043,109.3333333,124.0,0.929973118,115.3166667,124.0,0.911491935,678.15,744.0,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
10/1/23,Queens,Elevator,EL432,5,2,3,1,219.0,0.995967742,123.5,124.0,1.0,124.0,124.0,0.980174731,729.25,744.0,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
10/1/23,Manhattan,Elevator,EL289X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/1/23,Bronx,Elevator,EL196,8,3,5,0,107.0,0.952016129,118.05,124.0,0.942473118,116.8666667,124.0,0.948297491,705.5333333,744.0,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
10/1/23,Manhattan,Elevator,EL219,6,5,1,0,281.0,0.980510753,121.5833333,124.0,1.0,124.0,124.0,0.970586918,722.1166667,744.0,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
10/1/23,Brooklyn,Elevator,EL378,2,2,0,0,135.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990815412,737.1666667,744.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
10/1/23,Queens,Elevator,EL405,6,3,3,0,81.0,0.982123656,121.7833333,124.0,1.0,124.0,124.0,0.973857527,724.55,744.0,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
10/1/23,Brooklyn,Elevator,EL301,6,2,4,0,234.0,1.0,124.0,124.0,0.984408602,122.0666667,124.0,0.984699821,732.6166667,744.0,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/1/23,Manhattan,Elevator,EL273,7,1,6,0,52.0,0.969623656,120.2333333,124.0,1.0,124.0,124.0,0.977531362,727.2833333,744.0,86ST-LEX-4/5/6,397,86 St - Station,397
10/1/23,Queens,Elevator,EL409,2,1,1,0,79.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990860215,737.2,744.0,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
10/1/23,Bronx,Elevator,EL184,2,2,0,0,202.0,1.0,124.0,124.0,0.993951613,123.25,124.0,0.990681004,737.0666667,744.0,231ST-BWY7-1,295,231 St - Station,295
10/1/23,Brooklyn,Elevator,EL339,7,1,6,1,29.0,1.0,124.0,124.0,0.938709677,116.4,124.0,0.971751792,722.9833333,744.0,FRANKLINAV-FRK-S,139,"Franklin Av (C,S)",627
10/1/23,Brooklyn,Elevator,EL343,3,1,2,0,213.0,0.961424731,119.2166667,124.0,1.0,124.0,124.0,0.990658602,737.05,744.0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
10/1/23,Manhattan,Elevator,EL259,2,2,0,0,81.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991487455,737.6666667,744.0,72ST-2AV-Q,477,72 St - Station,477
10/1/23,Queens,Elevator,EL424,3,2,1,0,78.0,0.990322581,122.8,124.0,1.0,124.0,124.0,0.990053763,736.6,744.0,BRIARWOOD-QBL-E/F,258,Briarwood - Station,258
10/1/23,Queens,Elevator,EL466,2,2,0,0,39.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985573477,733.2666667,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
10/1/23,Manhattan,Elevator,EL331,2,2,0,0,133.0,0.980510753,121.5833333,124.0,1.0,124.0,124.0,0.99406362,739.5833333,744.0,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/1/23,Brooklyn,Elevator,EL310,1,1,0,0,17.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992831541,738.6666667,744.0,CLARKST-CLK-2/3,334,Clark St - Station,334
10/1/23,Bronx,Elevator,EL129,3,2,1,0,319.0,1.0,124.0,124.0,0.990994624,122.8833333,124.0,0.987253584,734.5166667,744.0,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
10/1/23,Manhattan,Elevator,EL18X,0,0,0,0,,0.610215054,75.66666667,124.0,0.580645161,72.0,124.0,0.593637993,441.6666667,744.0,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/1/23,Manhattan,Elevator,EL720,4,2,2,1,109.0,0.979166667,121.4166667,124.0,0.946774194,117.4,124.0,0.972379032,723.45,744.0,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
